u,y
-1.51958195e-02, 5.54553233e-03
-1.51777910e-02, 5.55554219e-03
-1.51597038e-02, 5.56555204e-03
-1.51415840e-02, 5.57556190e-03
-1.51234660e-02, 5.58557175e-03
-1.51053453e-02, 5.59558161e-03
-1.50872283e-02, 5.60559146e-03
-1.50697958e-02, 5.61560132e-03
-1.50525076e-02, 5.62561117e-03
-1.50352158e-02, 5.63562103e-03
-1.50179267e-02, 5.64563088e-03
-1.50003908e-02, 5.65564074e-03
-1.49821667e-02, 5.66565059e-03
-1.49639444e-02, 5.67566045e-03
-1.49457194e-02, 5.68567030e-03
-1.49274953e-02, 5.69568016e-03
-1.49092730e-02, 5.70569001e-03
-1.48910480e-02, 5.71569987e-03
-1.48728238e-02, 5.72570972e-03
-1.48545988e-02, 5.73571958e-03
-1.48363765e-02, 5.74572943e-03
-1.48181515e-02, 5.75573929e-03
-1.47999283e-02, 5.76574914e-03
-1.47817032e-02, 5.77575900e-03
-1.47634801e-02, 5.78576885e-03
-1.47452569e-02, 5.79577871e-03
-1.47270327e-02, 5.80578856e-03
-1.47088086e-02, 5.81579842e-03
-1.46905836e-02, 5.82580827e-03
-1.46723585e-02, 5.83581813e-03
-1.46541353e-02, 5.84582798e-03
-1.46359112e-02, 5.85583784e-03
-1.46181500e-02, 5.86584769e-03
-1.46008693e-02, 5.87585755e-03
-1.45835895e-02, 5.88586740e-03
-1.45663088e-02, 5.89587726e-03
-1.45490281e-02, 5.90588711e-03
-1.45317484e-02, 5.91589697e-03
-1.45144686e-02, 5.92590682e-03
-1.44971879e-02, 5.93591668e-03
-1.44799072e-02, 5.94592653e-03
-1.44626256e-02, 5.95593639e-03
-1.44453458e-02, 5.96594624e-03
-1.44280624e-02, 5.97595610e-03
-1.44107835e-02, 5.98596595e-03
-1.43935019e-02, 5.99597581e-03
-1.43762212e-02, 6.00598566e-03
-1.43589415e-02, 6.01599552e-03
-1.43416617e-02, 6.02600537e-03
-1.43243801e-02, 6.03601523e-03
-1.43071003e-02, 6.04602508e-03
-1.42895095e-02, 6.05603494e-03
-1.42714418e-02, 6.06604479e-03
-1.42533751e-02, 6.07605465e-03
-1.42353084e-02, 6.08606450e-03
-1.42172389e-02, 6.09607436e-03
-1.41991731e-02, 6.10608421e-03
-1.41812805e-02, 6.11609407e-03
-1.41643165e-02, 6.12610392e-03
-1.41473506e-02, 6.13611378e-03
-1.41303828e-02, 6.14612363e-03
-1.41134188e-02, 6.15613349e-03
-1.40964510e-02, 6.16614334e-03
-1.40794870e-02, 6.17615320e-03
-1.40625210e-02, 6.18616305e-03
-1.40455561e-02, 6.19617291e-03
-1.40284654e-02, 6.20618276e-03
-1.40107647e-02, 6.21619262e-03
-1.39930677e-02, 6.22620247e-03
-1.39753688e-02, 6.23621233e-03
-1.39576700e-02, 6.24622218e-03
-1.39401378e-02, 6.25623204e-03
-1.39222760e-02, 6.26624189e-03
-1.39045762e-02, 6.27625175e-03
-1.38868764e-02, 6.28626160e-03
-1.38691776e-02, 6.29627146e-03
-1.38514778e-02, 6.30628131e-03
-1.38337808e-02, 6.31629117e-03
-1.38160810e-02, 6.32630102e-03
-1.37983821e-02, 6.33631088e-03
-1.37806833e-02, 6.34632073e-03
-1.37629844e-02, 6.35633059e-03
-1.37452874e-02, 6.36634044e-03
-1.37282945e-02, 6.37635030e-03
-1.37114618e-02, 6.38636015e-03
-1.36946300e-02, 6.39637001e-03
-1.36777982e-02, 6.40637986e-03
-1.36609655e-02, 6.41638972e-03
-1.36441356e-02, 6.42639957e-03
-1.36273038e-02, 6.43640943e-03
-1.36104729e-02, 6.44641928e-03
-1.35936411e-02, 6.45642914e-03
-1.35768093e-02, 6.46643899e-03
-1.35599747e-02, 6.47644885e-03
-1.35429855e-02, 6.48645870e-03
-1.35255735e-02, 6.49646856e-03
-1.35081615e-02, 6.50647841e-03
-1.34907477e-02, 6.51648827e-03
-1.34733338e-02, 6.52649812e-03
-1.34559218e-02, 6.53650798e-03
-1.34385079e-02, 6.54651783e-03
-1.34210940e-02, 6.55652769e-03
-1.34036830e-02, 6.56653754e-03
-1.33862663e-02, 6.57654740e-03
-1.33688552e-02, 6.58655725e-03
-1.33514423e-02, 6.59656711e-03
-1.33340303e-02, 6.60657696e-03
-1.33166183e-02, 6.61658682e-03
-1.32993590e-02, 6.62659667e-03
-1.32832602e-02, 6.63660653e-03
-1.32671604e-02, 6.64661638e-03
-1.32510625e-02, 6.65662624e-03
-1.32349608e-02, 6.66663609e-03
-1.32188629e-02, 6.67664595e-03
-1.32027622e-02, 6.68665580e-03
-1.31866634e-02, 6.69666566e-03
-1.31705627e-02, 6.70667551e-03
-1.31544638e-02, 6.71668537e-03
-1.31383650e-02, 6.72669522e-03
-1.31222671e-02, 6.73670508e-03
-1.31061664e-02, 6.74671493e-03
-1.30900666e-02, 6.75672479e-03
-1.30739659e-02, 6.76673464e-03
-1.30578689e-02, 6.77674450e-03
-1.30417682e-02, 6.78675435e-03
-1.30256703e-02, 6.79676421e-03
-1.30095687e-02, 6.80677406e-03
-1.29934698e-02, 6.81678392e-03
-1.29773719e-02, 6.82679377e-03
-1.29612712e-02, 6.83680363e-03
-1.29451733e-02, 6.84681349e-03
-1.29290735e-02, 6.85682334e-03
-1.29130427e-02, 6.86683320e-03
-1.28970928e-02, 6.87684305e-03
-1.28811412e-02, 6.88685291e-03
-1.28651904e-02, 6.89686276e-03
-1.28492387e-02, 6.90687262e-03
-1.28333261e-02, 6.91688247e-03
-1.28177386e-02, 6.92689233e-03
-1.28021501e-02, 6.93690218e-03
-1.27865626e-02, 6.94691204e-03
-1.27709750e-02, 6.95692189e-03
-1.27553875e-02, 6.96693175e-03
-1.27397981e-02, 6.97694160e-03
-1.27242096e-02, 6.98695146e-03
-1.27086211e-02, 6.99696131e-03
-1.26930345e-02, 7.00697117e-03
-1.26774460e-02, 7.01698102e-03
-1.26618575e-02, 7.02699088e-03
-1.26462691e-02, 7.03700073e-03
-1.26306806e-02, 7.04701059e-03
-1.26150940e-02, 7.05702044e-03
-1.25995027e-02, 7.06703030e-03
-1.25839151e-02, 7.07704015e-03
-1.25683267e-02, 7.08705001e-03
-1.25527382e-02, 7.09705986e-03
-1.25371478e-02, 7.10706972e-03
-1.25215622e-02, 7.11707957e-03
